agra,achaneraa,magarolgujar,30,agra,achaneraa,mangrolgujar,31,0.92,0.92
amethi,bahadurpur,kotarwarmau,2594,chhatrapati shahuji maharajanagar,bahadurpur,kotarwarmau,14031,1.0,1.0
amethi,bahadurpur,mahamadpur,2595,chhatrapati shahuji maharajanagar,amethi,mahamadpur,13995,1.0,1.0
amethi,bahadurpur,mawai alampur,2596,chhatrapati shahuji maharajanagar,bahadurpur,mawai alampur,14032,1.0,1.0
amethi,bahadurpur,mohaia kesaria,2597,chhatrapati shahuji maharajanagar,bahadurpur,mohaia kesaria,14033,1.0,1.0
amethi,bahadurpur,mohana,2598,chhatrapati shahuji maharajanagar,bahadurpur,mohana,14034,1.0,1.0
amethi,bahadurpur,mubarakapur mukhetiya,2599,chhatrapati shahuji maharajanagar,bahadurpur,mubarakapur mukhetiya,14035,1.0,1.0
amethi,bahadurpur,nigoha,2602,chhatrapati shahuji maharajanagar,bahadurpur,nigoha,14037,1.0,1.0
amethi,bahadurpur,odaari,2603,chhatrapati shahuji maharajanagar,bahadurpur,odaari,14038,1.0,1.0
amethi,bahadurpur,peedhee,2604,chhatrapati shahuji maharajanagar,bahadurpur,peedhee,14039,1.0,1.0
amethi,bahadurpur,puurevaderoy,2605,chhatrapati shahuji maharajanagar,bahadurpur,puurevaderoy,14040,1.0,1.0
amethi,bahadurpur,sambasi,2606,chhatrapati shahuji maharajanagar,bahadurpur,saumbasi,14043,0.93,0.93
amethi,bahadurpur,sarai mahesha,2607,chhatrapati shahuji maharajanagar,bahadurpur,sarai mahesha,14041,1.0,1.0
amethi,bahadurpur,sarwan,2608,chhatrapati shahuji maharajanagar,bahadurpur,sarwan,14042,1.0,1.0
amethi,bahadurpur,taruna,2609,faizabad,tarun,tarun,18698,0.91,0.91
amethi,bahadurpur,tendua,2610,baliya,ghosi,tendua,6898,1.0,1.0
amethi,bahadurpur,udwa,2611,chhatrapati shahuji maharajanagar,bahadurpur,udwa,14045,1.0,1.0
amethi,bazaar shukla,ahmadpur,2612,chhatrapati shahuji maharajanagar,bazaar shukla,ahmadpur,14046,1.0,1.0
amethi,bazaar shukla,ashighpur,2613,chhatrapati shahuji maharajanagar,bazaar shukla,ashighpur,14047,1.0,1.0
amethi,bazaar shukla,badalgarh,2614,chhatrapati shahuji maharajanagar,bazaar shukla,badalgarh,14048,1.0,1.0
amethi,bazaar shukla,baharpur,2615,chhatrapati shahuji maharajanagar,bazaar shukla,baharpur,14049,1.0,1.0
amethi,bazaar shukla,balapur,2617,chhatrapati shahuji maharajanagar,bazaar shukla,balapur,14050,1.0,1.0
amethi,bazaar shukla,barsanda,2618,chhatrapati shahuji maharajanagar,bazaar shukla,barsanda,14051,1.0,1.0
amethi,bazaar shukla,bayoramau,2619,elahabaad,mauima,baramau,16948,0.63,0.88
amethi,bazaar shukla,bisambhar pattee,2622,chhatrapati shahuji maharajanagar,bazaar shukla,vishmbhar pattee,14090,0,0.88
amethi,bazaar shukla,buboopur,2623,chhatrapati shahuji maharajanagar,bazaar shukla,buboopur,14053,1.0,1.0
amethi,bazaar shukla,dakkhinagaanv kyaar,2624,chhatrapati shahuji maharajanagar,bazaar shukla,dakkhingaanv kyaar,14055,0.97,0.97
amethi,bazaar shukla,daranagar,2625,chhatrapati shahuji maharajanagar,bazaar shukla,daranagar,14056,1.0,1.0
amethi,bazaar shukla,gayaspur,2627,azamgarh,thekma,gayaspur,4279,1.0,1.0
amethi,bazaar shukla,harkhumu,2628,chhatrapati shahuji maharajanagar,bazaar shukla,harkhumu,14059,1.0,1.0
amethi,bazaar shukla,hasanpur tiwari,2629,chhatrapati shahuji maharajanagar,bazaar shukla,hasanpur tiwari,14060,1.0,1.0
amethi,bazaar shukla,ikkatajpur,2631,chhatrapati shahuji maharajanagar,bazaar shukla,ikkatajpur,14062,1.0,1.0
amethi,bazaar shukla,indariyaa,2632,chhatrapati shahuji maharajanagar,bazaar shukla,indariyaa,14063,1.0,1.0
amethi,bazaar shukla,kajipur,2634,chhatrapati shahuji maharajanagar,bazaar shukla,kajipur,14064,1.0,1.0
amethi,bazaar shukla,khalisbaharpur,2635,chhatrapati shahuji maharajanagar,bazaar shukla,khalisbaharpur,14065,1.0,1.0
amethi,bazaar shukla,khemmau,2636,chhatrapati shahuji maharajanagar,bazaar shukla,khemmau,14066,1.0,1.0
amethi,bazaar shukla,kisni,2637,chhatrapati shahuji maharajanagar,bazaar shukla,kishni,14067,0.91,0.91
amethi,bazaar shukla,macedompurkala,2638,chhatrapati shahuji maharajanagar,bazaar shukla,macedompurkala,14068,1.0,1.0
amethi,bazaar shukla,madva,2639,chhatrapati shahuji maharajanagar,bazaar shukla,madva,14069,1.0,1.0
amethi,bazaar shukla,mahonapaschim,2640,chhatrapati shahuji maharajanagar,bazaar shukla,mahonapaschim,14070,1.0,1.0
amethi,bazaar shukla,maradaanpur,2641,chhatrapati shahuji maharajanagar,bazaar shukla,maradaanpur,14071,1.0,1.0
amethi,bazaar shukla,mawauya rahamatgarh,2642,chhatrapati shahuji maharajanagar,bazaar shukla,mawauya rahamatgarh,14072,1.0,1.0
amethi,bazaar shukla,mohanapurab,2643,chhatrapati shahuji maharajanagar,bazaar shukla,mohanapurab,14073,1.0,1.0
amethi,bazaar shukla,mohiudadinpur,2644,chhatrapati shahuji maharajanagar,musafirkhaana,mohiuddinpur,14445,0.96,0.96
amethi,bazaar shukla,mossgov,2645,chhatrapati shahuji maharajanagar,bazaar shukla,mossgov,14075,1.0,1.0
amethi,bazaar shukla,nevajamdargarh,2647,chhatrapati shahuji maharajanagar,bazaar shukla,nevajamdargarh,14076,1.0,1.0
amethi,bazaar shukla,nihalgarh saidapattee,2648,chhatrapati shahuji maharajanagar,bazaar shukla,nihalgarh saudapattee,14077,0.95,0.95
amethi,bazaar shukla,paali,2650,chhatrapati shahuji maharajanagar,bazaar shukla,paali,14079,1.0,1.0
amethi,bazaar shukla,paara,2651,chhatrapati shahuji maharajanagar,bazaar shukla,paara,14080,1.0,1.0
amethi,bazaar shukla,phundanpur,2652,chhatrapati shahuji maharajanagar,bazaar shukla,fundanpur,14057,0.7347368421052631,0.84
amethi,bazaar shukla,rasulpur,2653,aligarh,khor,rasulpur,1315,1.0,1.0
amethi,bazaar shukla,sansarpur,2654,chhatrapati shahuji maharajanagar,bazaar shukla,sansarpur,14082,1.0,1.0
amethi,bazaar shukla,satthin,2656,chhatrapati shahuji maharajanagar,bazaar shukla,satthin,14083,1.0,1.0
amethi,bazaar shukla,sauna,2657,chhatrapati shahuji maharajanagar,bazaar shukla,sauna,14084,1.0,1.0
amethi,bazaar shukla,severa,2658,chhatrapati shahuji maharajanagar,bazaar shukla,severa,14085,1.0,1.0
amethi,bazaar shukla,shekhpur bhandra,2659,kashiram nagar,amampur,shekhpur hunda,31385,0.7366666666666667,0.87
amethi,bazaar shukla,shivali,2660,chhatrapati shahuji maharajanagar,bazaar shukla,shivali,14086,1.0,1.0
amethi,bazaar shukla,tendua,2661,baliya,ghosi,tendua,6898,1.0,1.0
amethi,bazaar shukla,tetarpur,2662,gajipur,saudpur,tetarpur,21505,1.0,1.0
amethi,bazaar shukla,unchegaanv,2664,varanasi,kaashiviapeeth,uchagaanv,51630,0.7347368421052631,0.84
amethi,bazaar shukla,ureramu,2665,chhatrapati shahuji maharajanagar,bazaar shukla,ureramu,14088,1.0,1.0
amethi,bhadar,agressor,2666,chhatrapati shahuji maharajanagar,bhadar,agressor,14091,1.0,1.0
amethi,bhadar,alampur,2667,chhatrapati shahuji maharajanagar,bhadar,alampur,14092,1.0,1.0
amethi,bhadar,amtahi,2668,chhatrapati shahuji maharajanagar,bhadar,amtahi,14093,1.0,1.0
amethi,bhadar,bahadurpur,2669,baliya,gaædawaar,bahadurpur,6804,1.0,1.0
amethi,bhadar,balipur,2670,aligarh,khor,balipur,1268,1.0,1.0
amethi,bhadar,basudevapur,2671,chhatrapati shahuji maharajanagar,bhadar,vasudevapur,14136,0.91,0.91
amethi,bhadar,bhadaav,2672,chhatrapati shahuji maharajanagar,bhadar,bhadaav,14095,1.0,1.0
amethi,bhadar,bhadar,2673,chhatrapati shahuji maharajanagar,bhadar,bhadar,14096,1.0,1.0
amethi,bhadar,bhagipur,2674,chhatrapati shahuji maharajanagar,bhadar,bhagipur,14097,1.0,1.0
amethi,bhadar,bhavapur,2675,chandauli,chakiya,bhavapur,13511,1.0,1.0
amethi,bhadar,bhewai,2676,chhatrapati shahuji maharajanagar,bhadar,bhewai,14099,1.0,1.0
amethi,bhadar,bhojpur,2677,chhatrapati shahuji maharajanagar,bhadar,bhojpur,14100,1.0,1.0
amethi,bhadar,boudhikpur,2678,faizabad,mayabazar,bodhipur,18288,0.6677777777777778,0.89
amethi,bhadar,chhidaa,2679,chhatrapati shahuji maharajanagar,bhadar,chhiæda,14101,0,0.86
amethi,bhadar,dahiyaww,2680,chhatrapati shahuji maharajanagar,bhadar,dahiyanwa,14102,0.7023529411764705,0.82
amethi,bhadar,dasaipur,2681,chhatrapati shahuji maharajanagar,bhadar,dasaipur,14103,1.0,1.0
amethi,bhadar,dhema,2682,gonda,karnaulaganj,dhema,22630,1.0,1.0
amethi,bhadar,durgapur,2683,chhatrapati shahuji maharajanagar,bhadar,durgapur,14104,1.0,1.0
amethi,bhadar,gajipur,2684,chhatrapati shahuji maharajanagar,bhadar,gajipur,14105,1.0,1.0
amethi,bhadar,ghoraha,2685,chhatrapati shahuji maharajanagar,bhadar,ghoraha,14106,1.0,1.0
amethi,bhadar,gudri,2686,chhatrapati shahuji maharajanagar,bhadar,gudri,14107,1.0,1.0
amethi,bhadar,ismailpur,2687,chhatrapati shahuji maharajanagar,bhadar,ismailpur,14108,1.0,1.0
amethi,bhadar,kalyanpur,2688,chhatrapati shahuji maharajanagar,bhadar,kalyanpur,14109,1.0,1.0
amethi,bhadar,kasturipur,2689,chhatrapati shahuji maharajanagar,bhadar,kasturipur,14110,1.0,1.0
amethi,bhadar,khanapur,2690,chhatrapati shahuji maharajanagar,bhadar,khanapur,14111,1.0,1.0
amethi,bhadar,khargipur,2691,chhatrapati shahuji maharajanagar,bhadar,khargipur,14112,1.0,1.0
amethi,bhadar,khargpur,2692,chhatrapati shahuji maharajanagar,bhadar,khargpur,14113,1.0,1.0
amethi,bhadar,kheda,2694,jyotibaphule nagar,amroha,kheda,29297,1.0,1.0
amethi,bhadar,lahana,2696,chhatrapati shahuji maharajanagar,bhadar,lahana,14115,1.0,1.0
amethi,bhadar,mangara,2697,chhatrapati shahuji maharajanagar,bhadar,mangara,14116,1.0,1.0
amethi,bhadar,mavaiya,2698,chhatrapati shahuji maharajanagar,bhadar,mavaiya,14117,1.0,1.0
amethi,bhadar,mochava,2699,chhatrapati shahuji maharajanagar,amethi,mochava,13999,1.0,1.0
amethi,bhadar,nagardih,2700,chhatrapati shahuji maharajanagar,bhadar,nagardih,14119,1.0,1.0
amethi,bhadar,narharpur,2701,chhatrapati shahuji maharajanagar,bhadar,narharpur,14121,1.0,1.0
amethi,bhadar,narvahanpur,2702,chhatrapati shahuji maharajanagar,bhadar,narbahanpur,14120,0.91,0.91
amethi,bhadar,nevadhiya,2703,chhatrapati shahuji maharajanagar,bhadar,nevadhia,14122,0.94,0.94
amethi,bhadar,parsoiyaa,2704,chhatrapati shahuji maharajanagar,bhadar,parsoiyaa,14123,1.0,1.0
amethi,bhadar,pirparpur,2705,chhatrapati shahuji maharajanagar,bhadar,piparpur,14124,0.94,0.94
amethi,bhadar,raipur,2706,chhatrapati shahuji maharajanagar,bhadar,raipur,14125,1.0,1.0
amethi,bhadar,ramachandrapur,2707,chhatrapati shahuji maharajanagar,bhadar,ramachandrapur,14126,1.0,1.0
amethi,bhadar,ratapur,2708,chhatrapati shahuji maharajanagar,bhadar,ratapur,14127,1.0,1.0
amethi,bhadar,sangapore,2709,chhatrapati shahuji maharajanagar,bhadar,sangapore,14128,1.0,1.0
amethi,bhadar,sansaripur,2710,chhatrapati shahuji maharajanagar,bhadar,sansaripur,14129,1.0,1.0
amethi,bhadar,saraiya,2711,faizabad,masoudha,saraiya,18218,1.0,1.0
amethi,bhadar,sawangi,2712,chhatrapati shahuji maharajanagar,bhadar,sawangi,14130,1.0,1.0
amethi,bhadar,sonari,2714,chhatrapati shahuji maharajanagar,bhadar,sonari,14131,1.0,1.0
amethi,bhadar,sonarikala,2715,chhatrapati shahuji maharajanagar,bhadar,sonarikala,14132,1.0,1.0
amethi,bhadar,tikarmaafee,2716,chhatrapati shahuji maharajanagar,bhadar,tikarmaafee,14133,1.0,1.0
amethi,bhadar,trilokpur,2717,chhatrapati shahuji maharajanagar,bhadar,trilokpur,14134,1.0,1.0
amethi,bhadar,trisundi,2718,chhatrapati shahuji maharajanagar,bhadar,trisundi,14135,1.0,1.0
amethi,bhetua,amaymaafee,2719,chhatrapati shahuji maharajanagar,bhetua,amayemaafee,14138,0.95,0.95
amethi,bhetua,arasahani,2720,elahabaad,corov,darshani,16305,0.7023529411764705,0.82
amethi,bhetua,basahu,2722,elahabaad,karchana,basahi,16658,0,0.83
amethi,bhetua,basda,2723,elahabaad,bahariya,baksda,16139,0.91,0.91
amethi,bhetua,bharetha,2724,chhatrapati shahuji maharajanagar,bhetua,bharetha,14141,1.0,1.0
amethi,bhetua,bhentua,2725,chhatrapati shahuji maharajanagar,bhetua,bhetua,14142,0.92,0.92
amethi,bhetua,bhimi,2726,chhatrapati shahuji maharajanagar,bhetua,bhimi,14143,1.0,1.0
amethi,bhetua,dharimaafee,2728,chhatrapati shahuji maharajanagar,bhetua,dharimaafee,14145,1.0,1.0
amethi,bhetua,garickpur,2729,chhatrapati shahuji maharajanagar,bhetua,garickpur,14146,1.0,1.0
amethi,bhetua,ghatcor,2730,chhatrapati shahuji maharajanagar,bhetua,ghatcor,14147,1.0,1.0
amethi,bhetua,ghatmpur,2731,chhatrapati shahuji maharajanagar,bhetua,ghatmpur,14148,1.0,1.0
amethi,bhetua,ghoraha,2732,chhatrapati shahuji maharajanagar,bhadar,ghoraha,14106,1.0,1.0
amethi,bhetua,gungavach,2733,chhatrapati shahuji maharajanagar,bhetua,gugavach,14149,0.94,0.94
amethi,bhetua,haripur,2734,baliya,dubahæda,haripur,6738,1.0,1.0
amethi,bhetua,hirapur,2735,chhatrapati shahuji maharajanagar,bhetua,hirapur,14150,1.0,1.0
amethi,bhetua,kamasin,2737,faizabad,mayabazar,amasin,18278,0.92,0.92
amethi,bhetua,khandahar,2739,raibareli,harchndpur,khadakhar,42319,0,0.89
amethi,bhetua,korari hirshah,2740,chhatrapati shahuji maharajanagar,bhetua,korari hirshah,14151,1.0,1.0
amethi,bhetua,korarilakshan shah,2741,chhatrapati shahuji maharajanagar,bhetua,korari lachkshan shah,14152,0.92,0.92
amethi,bhetua,kudwa,2742,chhatrapati shahuji maharajanagar,bhetua,kudwa,14153,1.0,1.0
amethi,bhetua,laukapur,2743,chhatrapati shahuji maharajanagar,chhatoh,lakhapur,14196,0,0.88
amethi,bhetua,maderika,2744,chhatrapati shahuji maharajanagar,bhetua,maderika,14154,1.0,1.0
amethi,bhetua,manirampur,2745,chhatrapati shahuji maharajanagar,bhetua,manirampur,14155,1.0,1.0
amethi,bhetua,may,2746,chhatrapati shahuji maharajanagar,bhetua,may,14156,1.0,1.0
amethi,bhetua,narsinghbhanpur,2747,chhatrapati shahuji maharajanagar,bhetua,narsinghbhanpur,14157,1.0,1.0
amethi,bhetua,naugirava,2748,chhatrapati shahuji maharajanagar,bhetua,naugirava,14158,1.0,1.0
amethi,bhetua,pashchim dwaara,2749,chhatrapati shahuji maharajanagar,bhetua,pashchim dwaara,14159,1.0,1.0
amethi,bhetua,pindoriya,2750,ambedkar nagar,miyaanw,pindoriya,2079,1.0,1.0
amethi,bhetua,piparpur,2751,chhatrapati shahuji maharajanagar,bhadar,piparpur,14124,1.0,1.0
amethi,bhetua,rajapur kalyaan,2753,chhatrapati shahuji maharajanagar,bhetua,rajapur kalyaan,14161,1.0,1.0
amethi,bhetua,sanaha,2754,chhatrapati shahuji maharajanagar,bhetua,sanaha,14162,1.0,1.0
amethi,bhetua,saruvava,2756,faizabad,masoudha,aruvava,18160,0.93,0.93
amethi,bhetua,semra,2757,ambedkar nagar,miyaanw,semra,2089,1.0,1.0
amethi,bhetua,shahari,2758,chhatrapati shahuji maharajanagar,bhetua,shahari,14165,1.0,1.0
amethi,bhetua,shivgarh jalalpur,2759,chhatrapati shahuji maharajanagar,bhetua,shivgarh jalalpur,14166,1.0,1.0
amethi,bhetua,sultanpur,2760,chhatrapati shahuji maharajanagar,bhetua,sultanpur,14167,1.0,1.0
amethi,bhetua,sumerpur,2761,hardoi,tadianvaan,sumerpur,25848,1.0,1.0
amethi,bhetua,thora,2762,chhatrapati shahuji maharajanagar,bhetua,thora,14168,1.0,1.0
amethi,bhetua,tikawar,2763,chhatrapati shahuji maharajanagar,bhetua,tikawar,14169,1.0,1.0
amethi,bhetua,tikri,2764,aligarh,gangori,tikri,1055,1.0,1.0
amethi,bhetua,uskaa,2765,chhatrapati shahuji maharajanagar,bhetua,uskaa,14171,1.0,1.0
amethi,gauri ganj,aitha,2766,faizabad,rudauli,aithar,18478,0.91,0.91
amethi,gauri ganj,anapur,2767,elahabaad,kauædahaar,anapur,16773,1.0,1.0
amethi,gauri ganj,annibaijal,2768,chhatrapati shahuji maharajanagar,gauri ganj,annibaujal,14243,0.9,0.9
amethi,gauri ganj,attanagar,2770,chhatrapati shahuji maharajanagar,gauri ganj,attanagar,14246,1.0,1.0
amethi,gauri ganj,baboopur,2771,chhatrapati shahuji maharajanagar,jaamon,baboopur,14305,1.0,1.0
amethi,gauri ganj,bahapur,2772,chhatrapati shahuji maharajanagar,gauri ganj,bahapur,14247,1.0,1.0
amethi,gauri ganj,basoopur,2773,chhatrapati shahuji maharajanagar,gauri ganj,basoopur,14250,1.0,1.0
amethi,gauri ganj,basti dei,2774,chhatrapati shahuji maharajanagar,gauri ganj,basti dei,14251,1.0,1.0
amethi,gauri ganj,behata,2775,barabanki,haidaragædha,behata,8833,1.0,1.0
amethi,gauri ganj,belkhaur,2776,chhatrapati shahuji maharajanagar,gauri ganj,belkhaur,14253,1.0,1.0
amethi,gauri ganj,benipur baldev,2777,chhatrapati shahuji maharajanagar,gauri ganj,benipur baldev,14254,1.0,1.0
amethi,gauri ganj,bhatgavaan,2778,barabanki,haidaragædha,bhatgavaan,8834,1.0,1.0
amethi,gauri ganj,chandaipur,2779,chhatrapati shahuji maharajanagar,gauri ganj,chandaipur,14257,1.0,1.0
amethi,gauri ganj,chhitepur,2780,chhatrapati shahuji maharajanagar,gauri ganj,chhitepur,14258,1.0,1.0
amethi,gauri ganj,darpipur,2781,chhatrapati shahuji maharajanagar,gauri ganj,darpipur,14259,1.0,1.0
amethi,gauri ganj,dharoopur,2782,chhatrapati shahuji maharajanagar,gauri ganj,dharoopur,14260,1.0,1.0
amethi,gauri ganj,gadhamafee,2783,chhatrapati shahuji maharajanagar,gauri ganj,gadhamafee,14261,1.0,1.0
amethi,gauri ganj,gauripur,2784,chhatrapati shahuji maharajanagar,gauri ganj,gauripur,14262,1.0,1.0
amethi,gauri ganj,gulalpur,2787,chitrakoot,pahaædi,lalpur,14945,0.5742857142857143,0.86
amethi,gauri ganj,guwavan,2788,chhatrapati shahuji maharajanagar,gauri ganj,guwanva,14263,0,0.86
amethi,gauri ganj,itonjapaschim,2789,chhatrapati shahuji maharajanagar,gauri ganj,itojapaschim,14265,0.96,0.96
amethi,gauri ganj,jagadishpur,2790,baliya,gaædawaar,jagadishpur,6822,1.0,1.0
amethi,gauri ganj,jethuna,2792,chhatrapati shahuji maharajanagar,gauri ganj,jethuna,14267,1.0,1.0
amethi,gauri ganj,khajuri,2793,elahabaad,karchana,khajuri,16688,1.0,1.0
amethi,gauri ganj,lugari,2794,chhatrapati shahuji maharajanagar,gauri ganj,lugari,14269,1.0,1.0
amethi,gauri ganj,majhavaara,2795,chhatrapati shahuji maharajanagar,gauri ganj,majhavaara,14271,1.0,1.0
amethi,gauri ganj,mau,2796,aligarh,khor,mau,1301,1.0,1.0
amethi,gauri ganj,neroli,2798,barabanki,haidaragædha,neroli,8867,1.0,1.0
amethi,gauri ganj,oripur,2799,chhatrapati shahuji maharajanagar,gauri ganj,oripur,14275,1.0,1.0
amethi,gauri ganj,pahadganj,2800,chhatrapati shahuji maharajanagar,gauri ganj,paharganj,14277,0,0.89
amethi,gauri ganj,pandari,2801,baliya,ratanpura,paædari,7261,0,0.86
amethi,gauri ganj,panga,2802,chhatrapati shahuji maharajanagar,gauri ganj,panga,14278,1.0,1.0
amethi,gauri ganj,pathanpur,2803,chhatrapati shahuji maharajanagar,gauri ganj,pathanpur,14279,1.0,1.0
amethi,gauri ganj,puurefazil,2804,chhatrapati shahuji maharajanagar,gauri ganj,puurefazil,14281,1.0,1.0
amethi,gauri ganj,radhipur,2805,chhatrapati shahuji maharajanagar,gauri ganj,radhipur,14282,1.0,1.0
amethi,gauri ganj,rampur kudwa,2806,chhatrapati shahuji maharajanagar,gauri ganj,rampur kudwa,14284,1.0,1.0
amethi,gauri ganj,rauja,2807,chhatrapati shahuji maharajanagar,gauri ganj,rauja,14285,1.0,1.0
amethi,gauri ganj,rohati khurd,2808,chhatrapati shahuji maharajanagar,gauri ganj,rohsi khurd,14287,0.7830434782608695,0.87
amethi,gauri ganj,rohsi bujurag,2809,chhatrapati shahuji maharajanagar,gauri ganj,rohsi bujurg,14286,0.96,0.96
amethi,gauri ganj,saitha,2810,faizabad,rudauli,saraitha,18550,0.5742857142857143,0.86
amethi,gauri ganj,sambhava,2812,chhatrapati shahuji maharajanagar,gauri ganj,sambhanva,14289,0.94,0.94
amethi,gauri ganj,sarai hridayshah,2813,chhatrapati shahuji maharajanagar,gauri ganj,sarai hridayshah,14290,1.0,1.0
amethi,gauri ganj,saraibarabandsingh,2814,chhatrapati shahuji maharajanagar,gauri ganj,saraibarabandsingh,14291,1.0,1.0
amethi,gauri ganj,saraibhagmani,2815,chhatrapati shahuji maharajanagar,gauri ganj,saraibhagmani,14292,1.0,1.0
amethi,gauri ganj,saripur,2816,chhatrapati shahuji maharajanagar,gauri ganj,saripur,14293,1.0,1.0
amethi,gauri ganj,sembhui,2817,chhatrapati shahuji maharajanagar,gauri ganj,sembhui,14295,1.0,1.0
amethi,gauri ganj,shahabajpur,2818,chhatrapati shahuji maharajanagar,salon,shahabajpur,14527,1.0,1.0
amethi,gauri ganj,sogra,2819,chhatrapati shahuji maharajanagar,gauri ganj,songra,14296,0.91,0.91
amethi,gauri ganj,sujanpur,2820,aligarh,khor,sujanpur,1323,1.0,1.0
amethi,gauri ganj,tikriya,2821,chhatrapati shahuji maharajanagar,gauri ganj,tikriya,14298,1.0,1.0
amethi,gauri ganj,tulsipur,2822,itawa,saufai,tulsipur,26691,1.0,1.0
amethi,gauri ganj,vasaikapur,2823,chhatrapati shahuji maharajanagar,gauri ganj,vasaikapur,14299,1.0,1.0
amethi,jaamon,achalpur,2824,chhatrapati shahuji maharajanagar,jaamon,achalpur,14300,1.0,1.0
amethi,jaamon,adilpur,2825,chhatrapati shahuji maharajanagar,jaamon,adilpur,14301,1.0,1.0
amethi,jaamon,ahad,2827,chhatrapati shahuji maharajanagar,jaamon,ahad,14303,1.0,1.0
amethi,jaamon,ajabgadh,2828,chhatrapati shahuji maharajanagar,jaamon,ajabgarh,14304,0,0.88
amethi,jaamon,alipur,2829,chhatrapati shahuji maharajanagar,tiloi,alipur,14653,1.0,1.0
amethi,jaamon,atarauli,2830,ghaziabad,bhojpur,atarauli,21806,1.0,1.0
amethi,jaamon,baboopur,2831,chhatrapati shahuji maharajanagar,jaamon,baboopur,14305,1.0,1.0
amethi,jaamon,baghaiya kamalpur,2832,chhatrapati shahuji maharajanagar,jaamon,baghaiya kamalpur,14306,1.0,1.0
amethi,jaamon,bajgadhi,2833,chhatrapati shahuji maharajanagar,jaamon,bajgadhi,14307,1.0,1.0
amethi,jaamon,balbhadrapur,2834,chhatrapati shahuji maharajanagar,jaamon,balbhadrapur,14308,1.0,1.0
amethi,jaamon,barauliya,2835,chhatrapati shahuji maharajanagar,jaamon,barauliya,14309,1.0,1.0
amethi,jaamon,barraa,2836,chhatrapati shahuji maharajanagar,jaamon,barraa,14311,1.0,1.0
amethi,jaamon,bhavanigarh,2837,mainpuri,sultanganj,bhavani nagar,36414,0.6633333333333333,0.83
amethi,jaamon,bhikhipur,2838,chhatrapati shahuji maharajanagar,jaamon,bhikhipur,14312,1.0,1.0
amethi,jaamon,chitaula,2840,chhatrapati shahuji maharajanagar,jaamon,chitaula,14315,1.0,1.0
amethi,jaamon,dakhinavaara,2841,chhatrapati shahuji maharajanagar,jaamon,dakhinavaara,14316,1.0,1.0
amethi,jaamon,dighagopalpur,2842,chhatrapati shahuji maharajanagar,jaamon,dighagopalpur,14317,1.0,1.0
amethi,jaamon,duramu,2843,chhatrapati shahuji maharajanagar,jaamon,duramu,14318,1.0,1.0
amethi,jaamon,edhi,2844,chhatrapati shahuji maharajanagar,jaamon,edhi,14319,1.0,1.0
amethi,jaamon,gaura,2845,barabanki,haidaragædha,gaura,8846,1.0,1.0
amethi,jaamon,gauriyabad,2846,chhatrapati shahuji maharajanagar,jaamon,gauriyabad,14321,1.0,1.0
amethi,jaamon,gautamapur,2847,chhatrapati shahuji maharajanagar,jaamon,gautamapur,14322,1.0,1.0
amethi,jaamon,ghatmpur,2848,chhatrapati shahuji maharajanagar,bhetua,ghatmpur,14148,1.0,1.0
amethi,jaamon,ghosion,2849,chhatrapati shahuji maharajanagar,jaamon,ghosion,14324,1.0,1.0
amethi,jaamon,gogmau,2850,chhatrapati shahuji maharajanagar,jaamon,gogmau,14325,1.0,1.0
amethi,jaamon,hardo,2851,chhatrapati shahuji maharajanagar,jaamon,hardon,14326,0.91,0.91
amethi,jaamon,harkaranpur,2853,chhatrapati shahuji maharajanagar,jaamon,harkaranpur,14328,1.0,1.0
amethi,jaamon,jaamon,2855,kashiram nagar,kasganj,maamon,31483,0,0.83
amethi,jaamon,janapur,2856,chhatrapati shahuji maharajanagar,jaamon,janapur,14330,1.0,1.0
amethi,jaamon,kalyanpur,2857,chhatrapati shahuji maharajanagar,bhadar,kalyanpur,14109,1.0,1.0
amethi,jaamon,kapaasi,2858,chhatrapati shahuji maharajanagar,jaamon,kapaasi,14332,1.0,1.0
amethi,jaamon,kataari,2859,chhatrapati shahuji maharajanagar,jaamon,kataari,14333,1.0,1.0
amethi,jaamon,lakhanabasant,2860,chhatrapati shahuji maharajanagar,jaamon,lakhanabasant,14334,1.0,1.0
amethi,jaamon,lalpur,2861,chitrakoot,pahaædi,lalpur,14945,1.0,1.0
amethi,jaamon,lalpur dhabia,2862,gajipur,manihari,lalpur hari,21078,0.6633333333333333,0.83
amethi,jaamon,lorioupur,2863,chhatrapati shahuji maharajanagar,jaamon,lorioupur,14335,1.0,1.0
amethi,jaamon,mawai,2865,chhatrapati shahuji maharajanagar,jaamon,mawai,14336,1.0,1.0
